Obiekt;Kod_obiektu;Nr_4_3;Nazwa_pola;ID_pola;Lp_pola_w_obiekcie;W_systemie_D365;Uwagi;Obecne na formularzu;Bierze udzial w pluginach;Bierze udzial w js;Obowiazkowosc;Lookup – tabela docelowa
DrugPharmindex;neu_drugpharmindex;z paczki;neu_drugpharmindexid;neu_drugpharmindexid;22;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
DrugPharmindex;neu_drugpharmindex;z paczki;overriddencreatedon;overriddencreatedon;23;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;owneridname;owneridname;24;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
DrugPharmindex;neu_drugpharmindex;z paczki;owneridtype;owneridtype;25;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
DrugPharmindex;neu_drugpharmindex;z paczki;owneridyominame;owneridyominame;26;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
DrugPharmindex;neu_drugpharmindex;z paczki;owningbusinessunit;owningbusinessunit;27;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;owningteam;owningteam;28;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;owninguser;owninguser;29;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;statecode;statecode;30;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
DrugPharmindex;neu_drugpharmindex;z paczki;statuscode;statuscode;31;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;32;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
DrugPharmindex;neu_drugpharmindex;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;33;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;createdby;createdby;3;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;createdon;createdon;4;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;createdonbehalfby;createdonbehalfby;5;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;importsequencenumber;importsequencenumber;6;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;modifiedby;modifiedby;7;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;modifiedon;modifiedon;8;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;modifiedonbehalfby;modifiedonbehalfby;9;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;neu_emailgroupdictionaryid;neu_emailgroupdictionaryid;10;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;organizationid;organizationid;11;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;overriddencreatedon;overriddencreatedon;12;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;statecode;statecode;13;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;statuscode;statuscode;14;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Słowniki grup adresów email;neu_emailgroupdictionary;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;createdby;createdby;6;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;createdon;createdon;7;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;createdonbehalfby;createdonbehalfby;8;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;importsequencenumber;importsequencenumber;9;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;modifiedby;modifiedby;10;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;modifiedon;modifiedon;11;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;modifiedonbehalfby;modifiedonbehalfby;12;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;neu_environmentvariablesid;neu_environmentvariablesid;13;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;organizationid;organizationid;14;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;overriddencreatedon;overriddencreatedon;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;statecode;statecode;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;statuscode;statuscode;17;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;18;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Zmienne Środowiskowe;neu_environmentvariables;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;19;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;createdby;createdby;1;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;createdon;createdon;2;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;createdonbehalfby;createdonbehalfby;3;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;importsequencenumber;importsequencenumber;4;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;modifiedby;modifiedby;5;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;modifiedon;modifiedon;6;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;modifiedonbehalfby;modifiedonbehalfby;7;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;neu_formchangetemplateid;neu_formchangetemplateid;8;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;neu_name;neu_name;9;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;required;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;overriddencreatedon;overriddencreatedon;10;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;ownerid;ownerid;11;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owneridname;owneridname;12;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owneridtype;owneridtype;13;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owneridyominame;owneridyominame;14;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owningbusinessunit;owningbusinessunit;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owningteam;owningteam;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;owninguser;owninguser;17;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;processid;processid;18;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;stageid;stageid;19;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;statecode;statecode;20;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;statuscode;statuscode;21;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;22;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;traversedpath;traversedpath;23;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Szablon zmiany postaci;neu_formchangetemplate;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;24;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Indywidualna akcja wzrostowa;neu_individualgrowthaction;z paczki;neu_opportunityid;neu_opportunityid;1;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;createdby;createdby;9;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;createdonbehalfby;createdonbehalfby;10;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;importsequencenumber;importsequencenumber;11;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;modifiedby;modifiedby;12;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;modifiedon;modifiedon;13;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;modifiedonbehalfby;modifiedonbehalfby;14;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;neu_institution_receiverid;neu_institution_receiverid;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Placówka;neu_institution_receiver;z paczki;overriddencreatedon;overriddencreatedon;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;owneridname;owneridname;17;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Placówka;neu_institution_receiver;z paczki;owneridtype;owneridtype;18;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Placówka;neu_institution_receiver;z paczki;owneridyominame;owneridyominame;19;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Placówka;neu_institution_receiver;z paczki;owningbusinessunit;owningbusinessunit;20;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;owningteam;owningteam;21;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;owninguser;owninguser;22;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;statecode;statecode;23;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
Placówka;neu_institution_receiver;z paczki;statuscode;statuscode;24;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;25;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Placówka;neu_institution_receiver;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;26;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;createdby;createdby;7;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;createdon;createdon;8;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;createdonbehalfby;createdonbehalfby;9;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;exchangerate;exchangerate;10;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;importsequencenumber;importsequencenumber;11;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;modifiedby;modifiedby;12;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;modifiedon;modifiedon;13;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;modifiedonbehalfby;modifiedonbehalfby;14;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;neu_istradetermssalelimit;neu_istradetermssalelimit;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;neu_listproducerpricelistid;neu_listproducerpricelistid;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;neu_producerid;neu_producerid;17;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;neu_producer
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;overriddencreatedon;overriddencreatedon;18;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owneridname;owneridname;19;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owneridtype;owneridtype;20;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owneridyominame;owneridyominame;21;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owningbusinessunit;owningbusinessunit;22;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owningteam;owningteam;23;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;owninguser;owninguser;24;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;statecode;statecode;25;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;statuscode;statuscode;26;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;timezoneruleversionnumber;timezoneruleversionnumber;27;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;transactioncurrencyid;transactioncurrencyid;28;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja cennika producenta;neu_listproducerpricelist;z paczki;utcconversiontimezonecode;utcconversiontimezonecode;29;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;createdby;createdby;15;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;createdonbehalfby;createdonbehalfby;16;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;exchangerate;exchangerate;17;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;importsequencenumber;importsequencenumber;18;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;modifiedby;modifiedby;19;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;modifiedon;modifiedon;20;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;modifiedonbehalfby;modifiedonbehalfby;21;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_bagindate;neu_bagindate;22;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_begindate;neu_begindate;23;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_deliveryopeningdate;neu_deliveryopeningdate;24;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_enddate;neu_enddate;25;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_istradetermssalelimit;neu_istradetermssalelimit;26;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_listtradetermsid;neu_listtradetermsid;27;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;z paczki;neu_tenderproductid;neu_tenderproductid;28;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Zwykłe;neu_tenderproduct
Pozycja ZPZK;neu_listtradeterms;z paczki;overriddencreatedon;overriddencreatedon;29;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owneridname;owneridname;30;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owneridtype;owneridtype;31;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owneridyominame;owneridyominame;32;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Obowiązkowe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owningbusinessunit;owningbusinessunit;33;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owningteam;owningteam;34;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;owninguser;owninguser;35;tak;Dodane z paczki solution (tabele_z_dokumentacji);nie;;;Zwykłe;
Pozycja ZPZK;neu_listtradeterms;z paczki;statecode;statecode;36;tak;Dodane z paczki solution (tabele_z_dokumentacji);tak;;;Obowiązkowe;
