"EntityLogicalName";"FieldLogicalName";"PluginAction";"SciezkaPliku"
"neu_changeareaoperation";"neu_designatesystemuser";"SetSystemUserToAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuChangeAreaOperation\Actions\SetSystemUserToAccountsAction.cs"
"neu_changeareaoperation";"neu_designatedkwa";"SetSystemUserToAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuChangeAreaOperation\Actions\SetSystemUserToAccountsAction.cs"
"neu_changeareaoperation";"neu_rulekslz";"SetSystemUserToAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuChangeAreaOperation\Actions\SetSystemUserToAccountsAction.cs"
"neu_client";"neu_centralaccountid";"CopyAddressFromCentralAccount";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\CopyAddressFromCentralAccount.cs"
"neu_client";"neu_mainsalesrepresentationid";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_client";"neu_mainsalesrepresentationid";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_client";"neu_neu_mainsalesrepresentationnopretiumid";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_client";"neu_neu_mainsalesrepresentationnopretiumid";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_client";"neu_ismainsalesrepresentationsetmanually";"UpdateOfNeuClientNeuIsMainSalesRepresentationSetManuallyAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClient.Plugins\Actions\UpdateOfNeuClientNeuIsMainSalesRepresentationSetManuallyAction.cs"
"neu_clientmarketarea";"neu_clientarea";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClientMarketArea.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_clientmarketarea";"neu_clientid";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuClientMarketArea.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"neu_competitor";"neu_competitorsanalysisid";"CalculateDistance";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuCompetitor.Plugins\Actions\CalculateDistance.cs"
"neu_competitor";"neu_competitoraccountid";"CalculateDistance";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuCompetitor.Plugins\Actions\CalculateDistance.cs"
"neu_competitor";"neu_competitorsanalysisid";"ValidateCompetitorAccountIdAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuCompetitor.Plugins\Actions\ValidateCompetitorAccountIdAction.cs"
"neu_competitor";"neu_competitorsanalysisid";"ValidateCompetitorAccountIdAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuCompetitor.Plugins\Actions\ValidateCompetitorAccountIdAction.cs"
"neu_competitorsanalysis";"neu_accountid";"DeactivatePreviousActiveAnalysis";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuCompetitorsAnalysis.Plugins\Actions\DeactivatePreviousActiveAnalysis.cs"
"neu_conf_configuration";"neu_deficit_time_start_window";"ValidateDeficitsTimeStartEndAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfConfiguration.Plugins\Actions\ValidateDeficitsTimeStartEndAction.cs"
"neu_conf_configuration";"neu_deficit_time_end_window";"ValidateDeficitsTimeStartEndAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfConfiguration.Plugins\Actions\ValidateDeficitsTimeStartEndAction.cs"
"neu_conf_contractversion";"neu_contractversionstatus";"SetVersionContractAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfContractVersion.Plugins\Actions\SetVersionContractAction.cs"
"neu_conf_incidenthistory";"contains";"SetExpectedDurationTimeAndEndDateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfIncidentsHistory.Plugins\Actions\SetExpectedDurationTimeAndEndDateAction.cs"
"neu_conf_incidenthistory";"neu_stageslaid";"SetExpectedDurationTimeAndEndDateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfIncidentsHistory.Plugins\Actions\SetExpectedDurationTimeAndEndDateAction.cs"
"neu_conf_marketinglist_import";"neu_importedentitytype";"ResetStatusAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfMarketingListImport.Plugins\Actions\ResetStatusAction.cs"
"neu_conf_operationmanagecontactconnection";"neu_iscreateoperationfromconnection";"AssociateConnectionAreasIfCreatedForExistingConnectionAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfOperationManageContactConnection.Plugins\Actions\AssociateConnectionAreasIfCreatedForExistingConnectionAction.cs"
"neu_conf_operationmanagecontactconnection";"neu_iscreateoperationfromconnection";"CreateConnectionAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfOperationManageContactConnection.Plugins\Actions\CreateConnectionAction.cs"
"neu_conf_operationmanagecontactconnection";"neu_iscreateoperationfromconnection";"CreateOpertationRecordForExistingConnectionAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfOperationManageContactConnection.Plugins\Actions\CreateOpertationRecordForExistingConnectionAction.cs"
"neu_conf_operationmanagecontactconnection";"neu_accountid";"SetAccountOnIncidentAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConfOperationManageContactConnection.Plugins\Actions\SetAccountOnIncidentAction.cs"
"neu_contract";"neu_opportunityid";"AssociateContractToOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateContractToOpportunityAction.cs"
"neu_contract";"neu_contracttype";"AssociateContractToOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateContractToOpportunityAction.cs"
"neu_contract";"neu_opportunityid";"AssociateLoanContractAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateLoanContractAccountsAction.cs"
"neu_contract";"neu_contracttype";"AssociateLoanContractAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateLoanContractAccountsAction.cs"
"neu_contract";"neu_payerid";"AssociateLoanContractAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateLoanContractAccountsAction.cs"
"neu_contract";"neu_opportunityid";"AssociateTradeContractAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateTradeContractAccountsAction.cs"
"neu_contract";"neu_contracttype";"AssociateTradeContractAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\AssociateTradeContractAccountsAction.cs"
"neu_contract";"neu_statecode";"ClearActionAndUpdatePreviousVersionNeuStateCodeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\ClearActionAndUpdatePreviousVersionNeuStateCodeAction.cs"
"neu_contract";"id";"ClearActionAndUpdatePreviousVersionNeuStateCodeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\ClearActionAndUpdatePreviousVersionNeuStateCodeAction.cs"
"neu_contract";"neu_statecode";"CreateOrUpdateNeuConfContractVersionAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\CreateOrUpdateNeuConfContractVersionAction.cs"
"neu_contract";"neu_action";"GetEditedContractDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetEditedContractDataAction.cs"
"neu_contract";"neu_annexed_neu_contractid";"GetEditedContractDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetEditedContractDataAction.cs"
"neu_contract";"neu_opportunityid";"GetLoanContractDataFromOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetLoanContractDataFromOpportunityAction.cs"
"neu_contract";"neu_contracttype";"GetLoanContractDataFromOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetLoanContractDataFromOpportunityAction.cs"
"neu_contract";"neu_opportunityid";"GetTradeContractDataFromOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetTradeContractDataFromOpportunityAction.cs"
"neu_contract";"neu_contracttype";"GetTradeContractDataFromOpportunityAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\GetTradeContractDataFromOpportunityAction.cs"
"neu_contract";"neu_contracttype";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"stateCode";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"neu_statecode";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"neu_payerid";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"neu_versioncontract";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"neu_isutilization";"SetContractTypeOnAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetContractTypeOnAccountAction.cs"
"neu_contract";"neu_actualenddate";"SetNeuStateCodeCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNeuStateCodeCreateUpdateAction.cs"
"neu_contract";"neu_contractsigndate";"SetNeuStateCodeCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNeuStateCodeCreateUpdateAction.cs"
"neu_contract";"neu_contractterminationdate";"SetNeuStateCodeCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNeuStateCodeCreateUpdateAction.cs"
"neu_contract";"neu_dateplannedendofcontract";"SetNeuStateCodeCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNeuStateCodeCreateUpdateAction.cs"
"neu_contract";"neu_isstateupdate";"SetNeuStateCodeCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNeuStateCodeCreateUpdateAction.cs"
"neu_contract";"attributes";"SetNextContractAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNextContractAction.cs"
"neu_contract";"neu_annexed_neu_contractid";"SetNextContractAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetNextContractAction.cs"
"neu_contract";"attributes";"SetStateOrderAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetStateOrderAction.cs"
"neu_contract";"neu_statecode";"SetStateOrderAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\SetStateOrderAction.cs"
"neu_contract";"neu_actualenddate";"UnfinishContractAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContract.Plugins\Actions\UnfinishContractAction.cs"
"neu_contractaccount";"neu_dateto";"ClearPayerEInvoiceDataIfContractExpiredAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractAccount.Plugins\Actions\ClearPayerEInvoiceDataIfContractExpiredAction.cs"
"neu_contractaccount";"neu_accountid";"CopySapCodeFromAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractAccount.Plugins\Actions\CopySapCodeFromAccountAction.cs"
"neu_contractaccount";"neu_dateto";"DeactivateUtilizationAssetAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractAccount.Plugins\Actions\DeactivateUtilizationAssetAction.cs"
"neu_contractaccount";"neu_datefrom";"SetMissingDateFromAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractAccount.Plugins\Actions\SetMissingDateFromAction.cs"
"neu_contractop";"neu_annexnetvalue";"CalculateTotalContractValuesOnAnnexAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\CalculateTotalContractValuesOnAnnexAction.cs"
"neu_contractop";"neu_annexgrossvalue";"CalculateTotalContractValuesOnAnnexAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\CalculateTotalContractValuesOnAnnexAction.cs"
"neu_contractop";"neu_actionEnum";"GetAnnexedContractDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\GetAnnexedContractDataAction.cs"
"neu_contractop";"neu_action";"GetAnnexedContractDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\GetAnnexedContractDataAction.cs"
"neu_contractop";"neu_annexedcontractopid";"GetAnnexedContractDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\GetAnnexedContractDataAction.cs"
"neu_contractop";"neu_contractstate";"ReassociatePurchaseGroupAccountsAndPayersAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\ReassociatePurchaseGroupAccountsAndPayersAction.cs"
"neu_contractop";"neu_purchasegroupid";"ReassociatePurchaseGroupAccountsAndPayersAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\ReassociatePurchaseGroupAccountsAndPayersAction.cs"
"neu_contractop";"neu_actualenddate";"SetContractStateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetContractStateAction.cs"
"neu_contractop";"neu_contractdatefrom";"SetContractStateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetContractStateAction.cs"
"neu_contractop";"neu_contractterminationdate";"SetContractStateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetContractStateAction.cs"
"neu_contractop";"neu_contractdateto";"SetContractStateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetContractStateAction.cs"
"neu_contractop";"neu_isstateupdate";"SetContractStateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetContractStateAction.cs"
"neu_contractop";"neu_contractstate";"SetNeuConfNonPharmacyContractOpVersionAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuContractOp.Plugins\Actions\SetNeuConfNonPharmacyContractOpVersionAction.cs"
"neu_conversationokpm";"statusCodeEnum";"SetStatusAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConversationOkpm.Plugins\Actions\SetStatusAction.cs"
"neu_conversationokpm";"stateCode";"SetStatusAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuConversationOkpm.Plugins\Actions\SetStatusAction.cs"
"neu_deliverypactivityrealization";"neu_accountid";"UpdateDeliveryPointActivitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuDeliveryPointActivityRealization.Plugins\Actions\UpdateDeliveryPointActivitiesAction.cs"
"neu_deliverypactivityrealization";"neu_year";"UpdateDeliveryPointActivitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuDeliveryPointActivityRealization.Plugins\Actions\UpdateDeliveryPointActivitiesAction.cs"
"neu_deliverypactivityrealization";"neu_month";"UpdateDeliveryPointActivitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuDeliveryPointActivityRealization.Plugins\Actions\UpdateDeliveryPointActivitiesAction.cs"
"neu_feedback";"neu_ismoderated";"SetModeratorDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuFeedback.Plugins\Actions\SetModeratorDataAction.cs"
"neu_feedback";"neu_moderator";"SetModeratorDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuFeedback.Plugins\Actions\SetModeratorDataAction.cs"
"neu_feedback";"neu_moderatedon";"SetModeratorDataAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuFeedback.Plugins\Actions\SetModeratorDataAction.cs"
"neu_goalsrealizedduringthevisit";"neu_name";"SetNameAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuGoalsRealizedDuringTheVisit.Plugins\Actions\SetNameAction.cs"
"neu_goalsrealizedduringthevisit";"neu_goalofappointmentid";"SetNameAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuGoalsRealizedDuringTheVisit.Plugins\Actions\SetNameAction.cs"
"neu_incidenttask";"neu_incidenttaskstatusEnum";"PreTaskCreateSetStatusAndQueueIdAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuIncidentTask.Plugins\Actions\PreTaskCreateSetStatusAndQueueIdAction.cs"
"neu_incidenttask";"neu_queueid";"PreTaskCreateSetStatusAndQueueIdAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuIncidentTask.Plugins\Actions\PreTaskCreateSetStatusAndQueueIdAction.cs"
"neu_incidenttask";"to";"QueueItemCreateUpdateAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.NeuIncidentTask.Plugins\Actions\QueueItemCreateUpdateAction.cs"
